user_id,birthdate,gender,married,has_children,home_airport,total_sessions,total_page_clicks,avg_session_duration_sec,avg_flight_discount,avg_hotel_discount,total_cancellations,total_flights_booked,total_checked_bags,total_hotels_booked,avg_hotel_rooms,avg_hotel_nights,age,is_female,cluster,segment_name,assigned_perk
407118,1971-12-26,F,1,0,JFK,8,112,171.5,0.0,0.15,1,3,3,3,1.0,11.5,52,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
407250,1987-07-25,F,0,0,LRD,8,143,133.0,0.175,0.0,0,4,1,3,1.0,3.0,36,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
407275,1982-03-28,F,0,0,PNE,8,126,117.875,0.25,0.0,0,4,2,3,1.0,4.666666666666667,41,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
407434,1971-09-09,F,1,1,YAW,8,62,57.625,0.1,0.0,0,0,0,1,2.0,9.0,52,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
407642,1994-09-22,F,0,0,YHM,8,111,103.75,0.25,0.0,0,2,0,2,1.0,1.0,29,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
408551,1980-10-24,F,1,1,UGN,9,93,77.88888888888889,0.1333333333333333,0.1,0,2,1,2,1.0,2.0,43,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
409073,1981-09-06,F,1,0,MCC,8,178,165.0,0.0,0.0,0,3,3,3,1.0,1.6666666666666667,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
411179,1972-11-19,F,0,0,SJC,8,366,1052.5,0.15,0.0,1,2,1,3,1.25,5.25,51,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
411701,1983-12-14,F,0,0,YYC,8,157,144.875,0.25,0.2,0,1,1,2,1.0,1.0,40,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
413128,1995-01-02,F,0,0,YHM,10,161,119.8,0.1,0.1,0,4,1,5,1.4,5.6,28,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
413340,1976-09-06,F,1,1,BNA,8,120,112.25,0.0,0.15,0,3,2,1,1.0,8.0,47,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
413418,1969-09-04,F,0,0,TYS,8,98,91.0,0.125,0.075,0,2,3,2,1.5,3.0,54,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
413658,1972-09-04,F,1,1,PNE,8,180,547.7315255,0.15,0.1,1,2,5,2,1.5,3.0,51,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
414128,1996-06-25,F,0,0,BFI,9,136,112.0,0.05,0.075,0,3,1,4,1.5,2.75,27,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
415282,1982-05-19,F,1,1,PWM,8,93,87.0,0.0,0.15,0,2,0,2,2.0,3.5,41,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
415381,1978-03-13,F,1,0,UGN,8,108,100.875,0.0,0.15,0,3,3,2,1.0,2.5,45,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
415581,1981-12-11,F,1,0,JFK,8,113,105.375,0.1,0.0,0,3,2,3,1.0,5.666666666666667,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
416319,1969-01-02,F,1,0,LGA,8,220,204.625,0.15,0.075,0,2,1,2,1.0,0.0,54,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
416580,1980-08-08,F,0,0,FTW,8,320,928.167843375,0.05,0.1,1,4,1,4,1.6,2.6,43,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
417679,1986-11-15,F,0,0,LGA,8,141,131.625,0.125,0.1125,0,5,2,4,1.0,2.75,37,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
418329,1974-09-14,M,0,1,DET,8,169,156.5,0.1,0.125,0,3,2,3,1.0,9.0,49,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
418488,1985-11-16,F,1,0,YYZ,8,197,181.875,0.225,0.1333333333333333,0,4,2,4,1.0,3.25,38,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
418692,1984-10-09,F,0,0,FTW,10,312,804.1,0.05,0.1,1,3,1,3,1.5,5.0,39,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
420648,1971-06-21,F,1,1,PDX,8,95,87.875,0.1166666666666666,0.0,0,2,0,2,1.0,5.5,52,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
420669,1973-02-04,F,1,1,YYC,8,508,1361.370826,0.1,0.0,2,3,3,3,1.0,5.0,50,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
421247,1981-12-20,F,1,1,MEM,8,179,166.625,0.0,0.0666666666666666,0,4,2,4,1.0,2.0,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
421515,1992-12-03,F,0,0,YAV,8,180,166.875,0.15,0.05,0,2,1,2,1.0,1.0,31,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
421666,1994-05-02,F,0,1,IAD,8,369,1057.25,0.05,0.0,1,2,3,2,1.0,1.0,29,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
421700,1983-06-02,F,0,1,RIC,8,141,130.375,0.125,0.15,0,3,0,3,1.3333333333333333,5.0,40,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
421870,1994-06-25,M,1,1,LIT,8,132,122.125,0.075,0.2,0,3,8,2,1.0,2.5,29,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
422066,1968-09-22,F,1,1,CVG,8,142,131.25,0.1,0.15,0,4,5,4,1.25,5.0,55,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
422668,2006-05-18,F,0,0,HOU,8,101,93.5,0.175,0.1,0,0,0,0,0.0,0.0,17,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
423042,1981-07-10,F,0,1,YOW,8,251,333.65255625,0.125,0.05,1,4,3,5,1.0,3.0,42,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
423413,2006-06-27,F,0,0,LGA,8,133,123.875,0.25,0.0,0,0,0,1,2.0,20.0,17,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
424553,1975-01-14,F,1,0,TIK,8,216,201.125,0.2333333333333333,0.3,0,1,1,3,1.0,5.333333333333333,48,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
425632,1978-10-14,F,1,0,MCF,8,90,83.125,0.1,0.05,0,2,1,2,1.0,5.0,45,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
425653,2004-01-07,M,0,1,PDX,8,97,90.25,0.1,0.0,0,0,0,0,0.0,0.0,19,0,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
425953,1986-04-24,F,1,0,BNA,8,181,167.75,0.15,0.05,0,4,0,4,1.75,2.0,37,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
425966,1968-02-05,F,1,0,LAS,8,94,86.5,0.0,0.0,0,2,1,2,1.0,1.5,55,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
426478,1998-08-23,F,0,0,YHM,8,148,434.6407615,0.125,0.075,1,1,0,1,1.0,9.0,25,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
427426,1987-09-04,F,0,0,SAN,8,121,113.375,0.2,0.05,0,3,1,2,1.0,1.0,36,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
427506,1969-06-07,F,1,1,ORF,8,324,983.7152875,0.25,0.1,1,3,3,3,1.0,1.5,54,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
428056,1986-10-21,M,0,0,YVR,8,139,128.875,0.15,0.0,0,4,0,3,1.0,3.0,37,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
428552,1987-03-04,F,1,0,LGA,8,102,95.875,0.25,0.1,0,2,0,2,1.0,1.5,36,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
428858,2003-03-13,F,0,0,NZY,8,372,1060.75,0.1,0.0,1,2,1,3,1.0,8.0,20,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
429345,1958-02-05,M,1,1,TLH,8,136,127.625,0.1,0.075,0,0,0,1,1.0,6.0,65,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
429375,1990-04-18,F,0,0,LGA,8,268,821.08061825,0.0,0.0,1,3,2,2,1.0,1.5,33,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
430722,1995-11-11,M,0,0,BFM,8,326,939.86653525,0.125,0.05,1,3,2,3,1.0,3.25,28,0,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
431144,1972-10-22,F,1,0,CVG,8,103,96.25,0.15,0.175,0,1,0,2,1.0,4.5,51,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
431337,1986-04-12,F,0,0,MIA,8,125,114.875,0.0,0.05,0,3,3,3,1.0,2.0,37,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
431602,1987-02-25,F,0,0,TCM,8,359,1048.75,0.0833333333333333,0.1,1,3,3,2,1.5,1.5,36,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
431746,1983-08-10,F,0,0,DSM,8,75,69.875,0.0,0.075,0,1,2,1,2.0,1.0,40,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
431899,1980-04-23,F,1,0,SEA,8,247,334.131197625,0.15,0.0,1,1,0,1,1.0,4.0,43,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
431912,1988-08-27,F,0,1,DET,8,82,76.625,0.05,0.2,0,1,1,0,0.0,0.0,35,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
432333,1974-06-23,F,1,1,MKE,8,120,112.125,0.0,0.175,0,1,1,2,1.0,4.5,49,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
432637,1987-05-27,F,0,1,SAT,8,119,109.75,0.125,0.15,0,3,1,3,1.0,2.0,36,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
432941,1983-07-18,F,0,0,MRI,8,156,145.5,0.0,0.05,0,3,1,4,1.75,4.75,40,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
433080,1980-02-18,F,1,0,COS,8,158,147.0,0.0,0.1,0,4,3,4,1.25,3.0,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
433339,1998-06-10,F,0,1,DET,8,125,114.875,0.1,0.1,0,1,1,2,1.0,7.0,25,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
433905,1998-05-26,F,0,0,LGA,8,113,105.25,0.05,0.0,0,0,0,1,2.0,14.0,25,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
434238,1973-11-28,F,1,1,IND,8,119,109.75,0.0,0.1,0,2,1,1,1.0,1.0,50,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
434623,1989-07-20,F,0,0,YHU,8,415,1099.625,0.075,0.15,1,4,1,4,1.0,1.8,34,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
435231,1993-11-24,F,0,0,YZD,9,124,103.11111111111111,0.15,0.1,0,1,1,2,1.0,4.0,30,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
435596,1970-11-28,F,0,0,EFD,8,176,164.0,0.2666666666666666,0.15,0,2,1,2,1.0,2.0,53,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
435669,1979-07-26,F,0,1,MCF,8,125,115.625,0.175,0.05,0,2,1,2,1.5,0.5,44,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
435837,1972-08-16,F,0,0,MSY,8,95,88.375,0.2,0.0,0,0,0,1,1.0,12.0,51,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
435882,1972-11-19,F,1,0,DCA,9,450,1005.3333333333334,0.05,0.05,1,3,1,3,1.0,1.5,51,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
436320,1974-08-09,F,1,1,MKE,8,143,131.75,0.1,0.1,0,2,1,2,1.0,2.0,49,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
436894,1982-04-26,F,1,0,LOU,8,72,67.75,0.3999999999999999,0.075,0,2,1,2,1.0,4.0,41,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
437069,1981-02-02,F,0,0,DMA,8,204,190.625,0.1,0.15,0,5,3,5,1.2,3.4,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
437162,1993-07-23,F,0,0,MSN,8,408,1092.375,0.15,0.05,1,1,1,2,1.0,2.333333333333333,30,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
437251,1980-09-28,F,0,0,YXU,8,150,137.625,0.0,0.0,0,3,1,3,1.0,1.3333333333333333,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
437539,1978-03-02,F,0,0,BNA,8,160,148.875,0.1,0.05,0,5,2,5,1.0,1.6,45,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
437549,1984-05-13,F,0,0,NBG,8,131,122.125,0.1,0.2,0,3,3,3,1.0,2.6666666666666665,39,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
438189,1987-10-07,F,1,0,FTW,9,175,145.0,0.0,0.1,0,6,5,5,1.2,2.0,36,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
438406,1980-10-11,F,0,0,LAX,8,120,111.375,0.05,0.1,0,4,2,3,1.3333333333333333,1.3333333333333333,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
438551,1987-08-04,F,1,1,CLT,8,361,1047.75,0.15,0.25,1,1,10,3,2.0,7.5,36,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
438596,1999-12-13,F,0,0,OKC,8,101,94.375,0.1,0.0,0,1,1,2,1.0,4.5,24,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
438839,1974-05-09,F,0,1,JFK,8,131,121.0,0.175,0.0666666666666666,0,3,2,3,1.0,6.666666666666667,49,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
438937,1986-08-28,F,0,0,SMF,8,96,90.375,0.05,0.15,0,2,1,2,1.0,2.0,37,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
438985,1994-03-18,F,0,0,JFK,8,186,254.373741,0.1,0.15,1,3,1,3,1.0,5.5,29,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
438995,2000-05-17,F,0,0,TLH,8,87,81.0,0.05,0.1,0,0,0,0,0.0,0.0,23,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
439052,1972-04-26,F,1,0,RIC,9,161,132.44444444444446,0.1166666666666666,0.1,0,4,2,4,1.0,4.25,51,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
439120,1985-07-23,M,1,0,TUL,8,160,149.125,0.0,0.1,0,2,1,1,1.0,1.0,38,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
439363,1972-07-03,F,0,0,FTW,8,143,132.75,0.1,0.05,0,3,1,3,1.0,5.666666666666667,51,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
440212,1984-12-08,F,1,1,INT,8,149,138.375,0.075,0.1,0,1,1,1,1.0,2.0,39,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
440655,1993-01-27,F,0,1,YYZ,8,136,126.75,0.0,0.1,0,3,0,3,1.0,1.6666666666666667,30,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
441200,1988-07-06,F,0,1,YOW,8,114,106.0,0.0,0.3,0,2,2,2,1.0,3.5,35,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
441205,1977-06-12,F,1,1,RND,8,150,139.875,0.125,0.1,0,2,1,0,0.0,0.0,46,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
441448,1995-07-08,F,0,1,SKF,8,79,74.0,0.1,0.0,0,1,1,1,1.0,2.0,28,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
441457,1965-02-18,F,1,0,DCA,8,115,106.25,0.0833333333333333,0.15,0,2,0,3,1.3333333333333333,3.6666666666666665,58,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
441982,1976-11-26,F,0,0,JFK,8,122,112.875,0.125,0.05,0,5,2,3,1.0,2.6666666666666665,47,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
442484,1980-09-28,F,1,0,EFD,8,130,121.75,0.2166666666666666,0.125,0,3,1,1,1.0,0.0,43,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
442718,1975-06-05,F,1,1,JFK,8,130,121.25,0.15,0.075,0,4,1,2,1.5,5.0,48,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
442812,1969-02-24,F,1,1,BOS,8,84,78.25,0.15,0.0,0,0,0,1,1.0,10.0,54,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
442819,1952-08-07,F,1,0,YOW,8,76,71.0,0.25,0.1,0,1,1,1,1.0,1.0,71,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
442833,1984-09-21,F,1,0,YYC,8,132,121.625,0.1,0.05,0,4,1,4,1.25,1.0,39,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
443305,2002-10-27,F,0,0,ORD,8,92,86.125,0.1,0.0,0,1,1,1,1.0,3.0,21,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
443453,1987-06-26,F,0,0,BFI,8,144,134.875,0.2,0.1166666666666666,0,4,1,4,1.0,0.75,36,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
443598,1980-10-17,F,0,0,HNL,8,93,86.125,0.075,0.25,0,2,1,2,1.0,4.5,43,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
443652,1993-10-18,F,0,0,SEA,8,129,119.75,0.05,0.05,0,4,4,4,1.25,2.75,30,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
444387,1978-05-06,F,1,0,LUK,8,115,106.75,0.15,0.0,0,3,1,2,1.0,0.0,45,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
444885,1991-04-20,F,1,0,AMA,8,137,127.125,0.1,0.075,0,1,2,1,1.0,3.0,32,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
445351,1970-11-14,F,1,1,DSM,8,113,106.25,0.0,0.2,0,4,0,3,1.0,3.6666666666666665,53,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
445515,1984-03-05,F,0,0,YZD,8,121,111.875,0.0,0.1,0,2,1,2,1.0,2.0,39,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
446124,1978-12-26,F,0,0,LGA,8,144,134.625,0.0,0.2,0,5,3,5,1.0,2.6,45,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
446138,1984-10-02,F,1,0,IAH,8,385,1071.375,0.1833333333333333,0.15,1,2,0,3,1.0,5.0,39,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
446473,1975-06-13,F,1,0,NZY,8,123,114.625,0.15,0.1125,0,3,2,2,1.0,1.0,48,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
446933,1976-12-06,M,0,0,YTZ,8,164,152.5,0.2666666666666666,0.0,0,4,2,4,1.25,1.5,47,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
447053,1986-08-27,F,0,1,RAL,8,143,133.5,0.2,0.05,0,2,1,2,1.0,2.5,37,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
447591,2001-09-25,M,0,0,YWG,8,144,134.0,0.15,0.0,0,1,0,1,1.0,1.0,22,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
447737,1981-12-25,F,0,0,YYC,8,118,110.0,0.15,0.2,0,3,3,2,1.5,1.0,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
447951,1981-09-21,F,0,0,LCK,8,189,176.375,0.15,0.0,0,2,1,2,1.0,1.5,42,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
448025,1994-09-27,F,0,0,YHU,8,95,88.5,0.0,0.0,0,1,0,1,1.0,4.0,29,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
448154,1968-07-26,F,0,0,LAX,8,134,124.125,0.15,0.05,0,2,0,1,2.0,7.0,55,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
448295,1972-09-19,M,1,0,LBB,8,134,124.875,0.05,0.05,0,2,1,2,1.0,1.0,51,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
448467,1986-02-03,F,0,0,YAW,9,114,93.66666666666669,0.1,0.075,0,0,0,2,1.0,9.5,37,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
448564,1975-01-18,F,0,0,COS,8,180,166.625,0.0,0.075,0,4,2,5,1.0,2.0,48,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
449033,1983-01-27,F,0,0,NZY,9,266,217.66666666666663,0.15,0.2,0,5,5,5,1.0,2.2,40,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
449326,1985-04-09,F,0,0,YAW,8,214,198.875,0.1,0.1,0,2,1,2,1.0,3.5,38,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
449619,1988-10-08,F,0,0,CLE,8,150,139.125,0.05,0.225,0,3,3,3,1.0,5.333333333333333,35,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
449804,1982-06-23,F,1,0,TCM,8,135,125.875,0.15,0.0,0,3,3,3,1.0,1.6666666666666667,41,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
449980,2006-01-25,F,0,0,YAV,8,121,179.25,0.1,0.0,1,1,0,1,1.0,13.0,17,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
450164,1987-02-03,F,1,0,PHX,8,195,182.0,0.0,0.05,0,4,2,4,1.5,3.25,36,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
450193,1989-03-08,F,0,0,YUL,8,159,147.875,0.1,0.1,0,2,1,2,1.0,7.5,34,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
450305,1984-12-23,F,0,0,FYV,8,139,128.875,0.125,0.1,0,2,1,3,1.0,3.6666666666666665,39,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
450615,1979-12-11,F,0,0,MCI,8,139,129.875,0.075,0.0,0,4,3,3,1.0,5.0,44,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
451291,1969-10-02,F,1,0,STL,9,146,119.77777777777776,0.1125,0.125,0,4,2,1,1.0,1.0,54,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
451674,1999-11-20,F,0,1,SFO,9,93,77.55555555555556,0.1333333333333333,0.05,0,0,0,0,0.0,0.0,24,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
452034,1974-07-25,F,0,0,CLE,8,343,1159.75,0.0,0.05,2,2,1,2,1.6666666666666667,5.0,49,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
452532,1991-06-05,F,0,0,ELP,8,355,1083.375,0.25,0.15,1,3,4,1,1.0,8.0,32,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
452594,1980-01-14,F,0,1,LSV,8,181,166.75,0.1,0.0,0,3,1,4,1.25,5.25,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
452612,1981-05-05,F,1,1,ROC,8,279,846.110514375,0.075,0.1,1,2,4,2,1.0,3.333333333333333,42,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
453143,1978-03-12,F,0,0,HOU,8,135,126.0,0.1,0.0666666666666666,0,4,3,5,1.0,3.0,45,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
453168,1977-11-23,F,1,0,LGA,9,124,103.55555555555556,0.075,0.0,0,4,2,3,1.0,3.0,46,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
454264,1975-01-07,F,0,1,JFK,8,149,137.625,0.1,0.1,0,1,0,0,0.0,0.0,48,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
454430,1985-11-18,F,1,0,YVR,8,118,110.375,0.1,0.075,0,2,0,3,2.0,2.333333333333333,38,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
454616,1979-05-23,F,1,0,LAX,8,108,101.25,0.15,0.0,0,1,0,1,1.0,2.0,44,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
454661,1978-04-24,F,0,0,LOU,8,127,118.5,0.15,0.0,0,3,1,3,1.0,1.3333333333333333,45,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
454920,1985-12-25,F,1,0,LGA,8,134,124.5,0.3,0.1,0,5,3,5,1.6,3.8,38,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
454934,1982-01-04,F,1,0,TCM,8,215,638.055130625,0.0,0.0,1,3,5,3,1.0,1.75,41,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
454955,1973-04-13,F,1,0,NZY,8,82,76.875,0.0,0.1,0,1,1,1,1.0,3.0,50,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
456226,1976-02-08,F,0,0,IAH,8,130,122.375,0.0,0.1,0,5,5,4,1.0,4.25,47,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
456318,1993-11-22,F,0,0,LAX,8,120,112.375,0.125,0.0,0,1,0,1,1.0,2.0,30,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
456663,1986-08-03,F,1,1,LGA,9,92,76.44444444444444,0.125,0.0,0,2,3,2,1.0,2.0,37,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
